responseTime,time,violation,http_request_size_bytes_count,node_hwmon_in_volts,node_netstat_Icmp6_OutRouterSolicits,node_procs_blocked,node_sockstat_TCP_alloc,node_vmstat_pageoutrun,scrape_samples_scraped,node_netstat_TcpExt_DelayedACKs,prometheus_tsdb_head_series_created_total,prometheus_tsdb_head_series,node_vmstat_nr_dirty_background_threshold,node_netstat_IpExt_InMcastOctets,node_netstat_IpExt_OutMcastOctets,node_vmstat_kswapd_inodesteal,node_vmstat_pglazyfreed,node_netstat_TcpExt_TWRecycled,node_network_transmit_packets,node_vmstat_pgmigrate_success,node_vmstat_pglazyfree
58.0,1583944006,0,123.0,13.2,239.0,0.0,272.0,708.0,1420.0,1432.0,2695.0,2695.0,10936.0,25550.0,58118.0,53229.0,91528.0,94450.0,183073.761905,134888.0,233705.0
58.0,1583944007,0,123.0,13.2,246.0,0.0,272.0,708.0,1420.0,1432.0,2695.0,2695.0,10936.0,25719.0,58287.0,53229.0,91528.0,95516.0,183073.761905,134888.0,233705.0
58.0,1583944008,0,123.0,13.2,246.0,0.0,323.0,714.0,1420.0,1432.0,2695.0,2695.0,11314.0,25719.0,58287.0,53236.0,91813.0,95516.0,190460.52381,134888.0,234269.0
58.0,1583944017,0,123.0,13.2,246.0,0.0,323.0,714.0,1420.0,1432.0,2695.0,2695.0,11314.0,25719.0,58287.0,53236.0,91813.0,96511.0,190460.52381,134888.0,234269.0
58.0,1583944018,0,124.0,13.2,246.0,0.0,312.0,714.0,1420.0,1432.0,2695.0,2695.0,11956.0,25719.0,58287.0,53236.0,91813.0,96511.0,197699.0,134888.0,234269.0
58.0,1583944019,0,124.0,13.2,255.0,0.0,312.0,719.0,1420.0,1432.0,2695.0,2695.0,11956.0,25719.0,58287.0,53236.0,92340.0,96511.0,197699.0,135912.0,235451.0
58.0,1583944020,0,124.0,13.2,255.0,0.0,312.0,719.0,1420.0,1432.0,2695.0,2695.0,11956.0,25719.0,59887.0,53236.0,92340.0,96511.0,197699.0,135912.0,235451.0
58.0,1583944026,0,124.0,13.2,255.0,0.0,312.0,719.0,1420.0,1432.0,2695.0,2695.0,11956.0,25719.0,59887.0,53236.0,92340.0,96511.0,197699.0,135912.0,235451.0
58.0,1583944027,0,124.0,13.2,255.0,0.0,312.0,719.0,1420.0,1432.0,2695.0,2695.0,11956.0,25719.0,59887.0,53236.0,92340.0,96511.0,197699.0,135912.0,235451.0
58.0,1583944028,0,124.0,13.2,255.0,0.0,312.0,725.0,1420.0,1432.0,2695.0,2695.0,11563.0,25719.0,59887.0,53246.0,93749.0,96511.0,197699.0,135912.0,237036.0
58.0,1583944029,0,124.0,13.2,255.0,0.0,312.0,725.0,1420.0,1432.0,2695.0,2695.0,11563.0,25719.0,59887.0,53246.0,93749.0,96511.0,197699.0,135912.0,237036.0
58.0,1583944030,0,124.0,13.2,255.0,0.0,312.0,725.0,1420.0,1432.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,96511.0,197699.0,135912.0,237036.0
52.0,1583944031,0,125.0,13.202,256.0,0.0,312.0,725.0,1420.0,1432.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,96511.0,197699.0,135912.0,237036.0
52.0,1583944032,0,125.0,13.202,256.0,0.0,312.0,725.0,1420.0,1432.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,96511.0,197699.0,135912.0,237036.0
52.0,1583944036,0,125.0,13.202,256.0,0.0,312.0,725.0,1420.0,1436.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,96511.0,197699.0,135912.0,237036.0
52.0,1583944037,0,125.0,13.202,256.0,1.0,329.0,725.0,1420.0,1436.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,97463.0,204771.285714,135912.0,237036.0
52.0,1583944038,0,125.0,13.202,256.0,1.0,329.0,725.0,1420.0,1436.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,97463.0,204771.285714,135912.0,237036.0
52.0,1583944041,0,125.0,13.202,256.0,1.0,329.0,725.0,1420.0,1436.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,97463.0,204771.285714,135912.0,237036.0
52.0,1583944042,0,125.0,13.202,256.0,1.0,329.0,725.0,1420.0,1436.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,97463.0,204771.285714,135912.0,237036.0
58.5,1583944043,0,126.0,13.2,256.0,1.0,329.0,725.0,1420.0,1436.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,97463.0,204771.285714,135912.0,237036.0
58.5,1583944044,0,126.0,13.2,256.0,1.0,329.0,725.0,1420.0,1436.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,97463.0,204771.285714,135912.0,237036.0
58.5,1583944046,0,126.0,13.2,256.0,1.0,329.0,725.0,1420.0,1436.0,2697.0,2697.0,11563.0,25719.0,59887.0,53246.0,93749.0,98374.0,204771.285714,135912.0,237036.0
58.5,1583944047,0,126.0,13.2,256.0,0.0,305.0,725.0,1420.0,1436.0,2697.0,2697.0,11841.0,25719.0,59887.0,53254.0,93749.0,98374.0,211911.47619,135912.0,237036.0
58.5,1583944048,0,126.0,13.2,256.0,0.0,305.0,728.0,1420.0,1436.0,2697.0,2697.0,11841.0,25719.0,59887.0,53254.0,94229.0,98374.0,211911.47619,135912.0,238059.0
58.5,1583944054,0,126.0,13.2,256.0,0.0,305.0,728.0,1420.0,1436.0,2697.0,2697.0,11841.0,25719.0,59887.0,53254.0,94229.0,98374.0,211911.47619,135912.0,238059.0
52.0,1583944055,0,127.0,13.2,256.0,0.0,305.0,728.0,1420.0,1436.0,2697.0,2697.0,11841.0,25719.0,59887.0,53254.0,94229.0,98374.0,211911.47619,135912.0,238059.0
52.0,1583944056,0,127.0,13.2,256.0,0.0,305.0,728.0,1420.0,1436.0,2697.0,2697.0,11841.0,25719.0,59887.0,53254.0,94229.0,99311.0,211911.47619,135912.0,238059.0
52.0,1583944057,0,127.0,13.2,256.0,0.0,325.0,732.0,1420.0,1436.0,2697.0,2697.0,12214.0,25719.0,59887.0,53263.0,94456.0,99311.0,219180.619048,136424.0,238767.0
52.0,1583944065,0,127.0,13.2,256.0,0.0,325.0,732.0,1420.0,1436.0,2697.0,2697.0,12214.0,25719.0,59887.0,53263.0,94456.0,99311.0,219180.619048,136424.0,238767.0
52.0,1583944066,0,127.0,13.2,256.0,0.0,348.0,732.0,1420.0,1436.0,2697.0,2697.0,12214.0,25719.0,59887.0,53263.0,94456.0,100223.0,226425.142857,136424.0,238767.0
56.0,1583944067,0,128.0,13.2,256.0,0.0,348.0,738.0,1420.0,1436.0,2697.0,2697.0,12186.0,25719.0,59887.0,53263.0,94872.0,100223.0,226425.142857,136424.0,239751.0
56.0,1583944068,0,128.0,13.2,256.0,0.0,348.0,738.0,1420.0,1436.0,2697.0,2697.0,12186.0,25719.0,59887.0,53263.0,94872.0,100223.0,226425.142857,136424.0,239751.0
56.0,1583944069,0,128.0,13.2,256.0,0.0,348.0,738.0,1420.0,1436.0,2697.0,2697.0,12186.0,25719.0,59887.0,53263.0,94872.0,100223.0,226425.142857,136424.0,239751.0
56.0,1583944075,0,128.0,13.2,256.0,0.0,348.0,738.0,1420.0,1436.0,2697.0,2697.0,12186.0,25719.0,59887.0,53263.0,94872.0,100223.0,226425.142857,136424.0,239751.0
56.0,1583944076,0,128.0,13.2,256.0,0.0,391.0,738.0,1420.0,1436.0,2697.0,2697.0,12186.0,25719.0,59887.0,53263.0,94872.0,101211.0,233661.571429,136424.0,239751.0
56.0,1583944077,0,128.0,13.2,256.0,0.0,391.0,743.0,1420.0,1436.0,2697.0,2697.0,12152.0,25719.0,59887.0,53273.0,95315.0,101211.0,233661.571429,136424.0,240345.0
56.0,1583944078,0,128.0,13.2,256.0,0.0,391.0,743.0,1420.0,1436.0,2697.0,2697.0,12152.0,25719.0,59887.0,53273.0,95315.0,101211.0,233661.571429,136424.0,240345.0
73.0,1583944080,0,129.0,13.202,256.0,0.0,391.0,743.0,1420.0,1436.0,2697.0,2697.0,12152.0,25719.0,59887.0,53273.0,95315.0,101211.0,233661.571429,136424.0,240345.0
73.0,1583944081,0,129.0,13.202,256.0,0.0,391.0,743.0,1420.0,1436.0,2697.0,2697.0,12152.0,25719.0,59887.0,53273.0,95315.0,101211.0,233661.571429,136424.0,240345.0
73.0,1583944085,0,129.0,13.202,256.0,0.0,391.0,743.0,1420.0,1438.0,2697.0,2697.0,12152.0,25719.0,59887.0,53273.0,95315.0,101211.0,233661.571429,136424.0,240345.0
73.0,1583944086,0,129.0,13.202,256.0,0.0,332.0,743.0,1420.0,1438.0,2697.0,2697.0,14140.0,25719.0,59887.0,53283.0,95315.0,102138.0,240787.809524,136424.0,240345.0
73.0,1583944087,0,129.0,13.202,256.0,0.0,332.0,746.0,1420.0,1438.0,2697.0,2697.0,14140.0,25719.0,59887.0,53283.0,96422.0,102138.0,240787.809524,136424.0,242456.0
73.0,1583944091,0,129.0,13.202,256.0,0.0,332.0,746.0,1420.0,1438.0,2697.0,2697.0,14140.0,25719.0,59887.0,53283.0,96422.0,102138.0,240787.809524,136424.0,242456.0
54.0,1583944092,0,130.0,13.202,256.0,0.0,332.0,746.0,1420.0,1438.0,2697.0,2697.0,14140.0,25719.0,59887.0,53283.0,96422.0,102138.0,240787.809524,136424.0,242456.0
54.0,1583944093,0,130.0,13.2,256.0,0.0,332.0,746.0,1420.0,1438.0,2697.0,2697.0,14140.0,25719.0,59887.0,53283.0,96422.0,102138.0,240787.809524,136424.0,242456.0
54.0,1583944094,0,130.0,13.2,256.0,0.0,332.0,746.0,1420.0,1438.0,2697.0,2697.0,14140.0,25719.0,59887.0,53283.0,96422.0,102138.0,240787.809524,136424.0,242456.0
54.0,1583944095,0,130.0,13.2,256.0,0.0,332.0,746.0,1420.0,1438.0,2697.0,2697.0,14140.0,25719.0,59887.0,53283.0,96422.0,102138.0,240787.809524,136424.0,242456.0
54.0,1583944096,0,130.0,13.2,256.0,0.0,312.0,746.0,1420.0,1438.0,2697.0,2697.0,14694.0,25719.0,59887.0,53294.0,96422.0,103091.0,247962.047619,136424.0,242456.0
54.0,1583944097,0,130.0,13.2,256.0,0.0,312.0,750.0,1420.0,1438.0,2697.0,2697.0,14694.0,25719.0,59887.0,53294.0,96865.0,103091.0,247962.047619,136424.0,242968.0
54.0,1583944103,0,130.0,13.2,256.0,0.0,312.0,750.0,1420.0,1438.0,2697.0,2697.0,14694.0,25719.0,59887.0,53294.0,96865.0,103091.0,247962.047619,136424.0,242968.0
52.0,1583944104,0,130.0,13.2,256.0,0.0,312.0,750.0,1420.0,1438.0,2697.0,2697.0,14694.0,25719.0,59887.0,53294.0,96865.0,103091.0,247962.047619,136424.0,242968.0
52.0,1583944105,0,131.0,13.201,256.0,0.0,387.0,750.0,1420.0,1438.0,2697.0,2697.0,14694.0,25719.0,59887.0,53294.0,96865.0,104097.0,255389.857143,136424.0,242968.0
52.0,1583944106,0,131.0,13.201,256.0,0.0,387.0,753.0,1420.0,1438.0,2697.0,2697.0,15019.0,25719.0,59887.0,53294.0,97280.0,104097.0,255389.857143,136424.0,243894.0
52.0,1583944114,0,131.0,13.201,256.0,0.0,387.0,753.0,1420.0,1439.0,2697.0,2697.0,15019.0,25719.0,59887.0,53294.0,97280.0,104097.0,255389.857143,136424.0,243894.0
52.0,1583944115,0,131.0,13.201,256.0,0.0,387.0,753.0,1420.0,1439.0,2697.0,2697.0,15019.0,25719.0,59887.0,53304.0,97280.0,104097.0,255389.857143,136424.0,243894.0
52.0,1583944116,0,131.0,13.201,256.0,0.0,387.0,756.0,1420.0,1439.0,2697.0,2697.0,15019.0,25719.0,59887.0,53304.0,97673.0,104097.0,255389.857143,136424.0,244399.0
55.5,1583944117,0,133.0,13.202,258.0,0.0,387.0,756.0,1420.0,1439.0,2697.0,2697.0,15019.0,25719.0,59887.0,53304.0,97673.0,104097.0,255389.857143,136424.0,244399.0
55.5,1583944118,0,133.0,13.202,258.0,0.0,387.0,756.0,1420.0,1439.0,2697.0,2697.0,15019.0,25719.0,59887.0,53304.0,97673.0,104097.0,255389.857143,136424.0,244399.0
55.5,1583944124,0,133.0,13.202,258.0,0.0,387.0,756.0,1420.0,1440.0,2697.0,2697.0,15019.0,25719.0,59887.0,53304.0,97673.0,105068.0,255389.857143,136424.0,244399.0
55.5,1583944125,0,133.0,13.202,258.0,0.0,424.0,756.0,1420.0,1440.0,2697.0,2697.0,15070.0,25719.0,59887.0,53314.0,97673.0,105068.0,262645.095238,136424.0,244399.0
55.5,1583944126,0,133.0,13.202,258.0,0.0,424.0,756.0,1420.0,1440.0,2697.0,2697.0,15070.0,25719.0,59887.0,53314.0,97673.0,105068.0,262645.095238,136424.0,244399.0
55.5,1583944127,0,133.0,13.202,258.0,0.0,424.0,756.0,1420.0,1440.0,2697.0,2697.0,15070.0,25719.0,59887.0,53314.0,97673.0,105068.0,262645.095238,136424.0,244399.0
52.0,1583944129,0,134.0,13.201,258.0,0.0,424.0,756.0,1420.0,1440.0,2697.0,2697.0,15070.0,25719.0,59887.0,53314.0,97673.0,105068.0,262645.095238,136424.0,244399.0
52.0,1583944130,0,134.0,13.201,260.0,0.0,424.0,756.0,1420.0,1440.0,2697.0,2697.0,15070.0,25719.0,59887.0,53314.0,97673.0,105068.0,262645.095238,136424.0,244399.0
52.0,1583944133,0,134.0,13.201,260.0,0.0,424.0,756.0,1420.0,1440.0,2697.0,2697.0,15070.0,25719.0,59887.0,53314.0,97673.0,105068.0,262645.095238,136424.0,244399.0
52.0,1583944134,0,134.0,13.201,260.0,0.0,424.0,756.0,1420.0,1440.0,2697.0,2697.0,15070.0,25719.0,59887.0,53314.0,97673.0,106073.0,262645.095238,136424.0,244399.0
52.0,1583944135,0,134.0,13.201,260.0,0.0,318.0,759.0,1420.0,1440.0,2697.0,2697.0,15324.0,25719.0,59887.0,53314.0,97961.0,106073.0,269676.142857,136424.0,244738.0
52.0,1583944140,0,134.0,13.201,260.0,0.0,318.0,759.0,1420.0,1440.0,2697.0,2697.0,15324.0,25719.0,59887.0,53314.0,97961.0,106073.0,269676.142857,136424.0,244738.0
52.0,1583944141,0,135.0,13.201,260.0,0.0,318.0,759.0,1420.0,1440.0,2697.0,2697.0,15324.0,25719.0,59887.0,53314.0,97961.0,106073.0,269676.142857,136424.0,244738.0
52.0,1583944142,0,135.0,13.201,264.0,0.0,318.0,759.0,1420.0,1440.0,2697.0,2697.0,15324.0,25719.0,59887.0,53314.0,97961.0,106073.0,269676.142857,136424.0,244738.0
52.0,1583944143,0,135.0,13.201,264.0,0.0,318.0,759.0,1420.0,1440.0,2697.0,2697.0,15324.0,25888.0,61656.0,53314.0,97961.0,106073.0,269676.142857,136424.0,244738.0
52.0,1583944144,0,135.0,13.201,264.0,0.0,330.0,759.0,1420.0,1440.0,2697.0,2697.0,15324.0,25888.0,61656.0,53314.0,97961.0,107070.0,276859.571429,136424.0,244738.0
52.0,1583944145,0,135.0,13.201,264.0,0.0,330.0,765.0,1420.0,1440.0,2697.0,2697.0,15244.0,25888.0,61656.0,53326.0,98344.0,107070.0,276859.571429,136424.0,246306.0
52.0,1583944153,0,135.0,13.201,264.0,0.0,330.0,765.0,1420.0,1441.0,2697.0,2697.0,15244.0,25888.0,61656.0,53326.0,98344.0,107986.0,276859.571429,136424.0,246306.0
52.0,1583944154,0,136.0,13.201,264.0,1.0,367.0,767.0,1420.0,1441.0,2697.0,2697.0,15704.0,25888.0,61656.0,53338.0,98488.0,107986.0,283964.809524,136424.0,246306.0
52.0,1583944155,0,136.0,13.201,268.0,1.0,367.0,767.0,1420.0,1441.0,2697.0,2697.0,15704.0,25888.0,61656.0,53338.0,98488.0,107986.0,283964.809524,136424.0,246420.0
0,1583944162,0,0,0,0,0,0,0,0,1441.0,0,0,0,0,0,0,0,0,0,0,0
0.0,1583944163,0,0.0,0.0,0.0,0.0,448.0,0.0,0.0,1441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108941.0,291197.047619,0.0,0.0
0.0,1583944164,0,0.0,0.0,0.0,0.0,448.0,769.0,0.0,1441.0,0.0,0.0,15744.0,0.0,0.0,53338.0,98844.0,108941.0,291197.047619,137290.0,247113.0
0.0,1583944165,0,0.0,0.0,0.0,0.0,448.0,769.0,1420.0,1441.0,0.0,0.0,15744.0,0.0,0.0,53338.0,98844.0,108941.0,291197.047619,137290.0,247113.0
54.5,1583944166,0,137.0,0.0,0.0,0.0,448.0,769.0,1420.0,1441.0,2697.0,2697.0,15744.0,0.0,0.0,53338.0,98844.0,108941.0,291197.047619,137290.0,247113.0
54.5,1583944167,0,137.0,13.202,268.0,0.0,448.0,769.0,1420.0,1441.0,2697.0,2697.0,15744.0,0.0,0.0,53338.0,98844.0,108941.0,291197.047619,137290.0,247113.0
54.5,1583944168,0,137.0,13.202,268.0,0.0,448.0,769.0,1420.0,1441.0,2697.0,2697.0,15744.0,25888.0,61656.0,53338.0,98844.0,108941.0,291197.047619,137290.0,247113.0
54.5,1583944172,0,137.0,13.202,268.0,0.0,448.0,769.0,1420.0,1442.0,2697.0,2697.0,15744.0,25888.0,61656.0,53338.0,98844.0,108941.0,291197.047619,137290.0,247113.0
54.5,1583944173,0,137.0,13.202,268.0,0.0,425.0,769.0,1420.0,1442.0,2697.0,2697.0,15744.0,25888.0,61656.0,53349.0,98844.0,109883.0,298466.52381,137290.0,247113.0
54.5,1583944174,0,137.0,13.202,268.0,0.0,425.0,772.0,1420.0,1442.0,2697.0,2697.0,15675.0,25888.0,61656.0,53349.0,99370.0,109883.0,298466.52381,137290.0,247924.0
54.5,1583944177,0,137.0,13.202,268.0,0.0,425.0,772.0,1420.0,1442.0,2697.0,2697.0,15675.0,25888.0,61656.0,53349.0,99370.0,109883.0,298466.52381,137290.0,247924.0
52.5,1583944179,0,138.0,13.201,268.0,0.0,425.0,772.0,1420.0,1442.0,2697.0,2697.0,15675.0,25888.0,61656.0,53349.0,99370.0,109883.0,298466.52381,137290.0,247924.0
52.5,1583944180,0,138.0,13.201,272.0,0.0,425.0,772.0,1420.0,1442.0,2697.0,2697.0,15675.0,25888.0,61656.0,53349.0,99370.0,109883.0,298466.52381,137290.0,247924.0
52.5,1583944182,0,138.0,13.201,272.0,0.0,425.0,772.0,1420.0,1442.0,2697.0,2697.0,15675.0,25888.0,61656.0,53349.0,99370.0,110880.0,298466.52381,137290.0,247924.0
52.5,1583944183,0,138.0,13.201,272.0,0.0,317.0,774.0,1420.0,1442.0,2697.0,2697.0,18862.0,25888.0,61656.0,53361.0,99470.0,110880.0,305888.857143,137290.0,274719.0
52.5,1583944191,0,138.0,13.201,272.0,0.0,317.0,774.0,1420.0,1443.0,2697.0,2697.0,18862.0,25888.0,61656.0,53361.0,99470.0,110880.0,305888.857143,137290.0,274719.0
61.5,1583944192,0,139.0,13.201,272.0,0.0,317.0,774.0,1420.0,1443.0,2697.0,2697.0,18862.0,25888.0,61656.0,53361.0,99470.0,110880.0,305888.857143,137290.0,274719.0
61.5,1583944193,0,139.0,13.201,272.0,0.0,317.0,780.0,1420.0,1443.0,2697.0,2697.0,17216.0,25888.0,61656.0,53374.0,100548.0,110880.0,305888.857143,138085.0,275078.0
61.5,1583944194,0,139.0,13.201,272.0,0.0,317.0,780.0,1420.0,1443.0,2697.0,2697.0,17216.0,25888.0,61656.0,53374.0,100548.0,110880.0,305888.857143,138085.0,275078.0
61.5,1583944202,0,139.0,13.201,272.0,0.0,317.0,780.0,1420.0,1444.0,2697.0,2697.0,17216.0,25888.0,61656.0,53374.0,100548.0,111808.0,305888.857143,138085.0,275078.0
61.5,1583944203,0,139.0,13.201,272.0,0.0,310.0,780.0,1420.0,1444.0,2697.0,2697.0,17216.0,25888.0,61656.0,53374.0,100548.0,111808.0,312902.52381,138085.0,275078.0
61.5,1583944204,0,139.0,13.201,272.0,0.0,310.0,780.0,1411.0,1444.0,2697.0,2697.0,17216.0,25888.0,61656.0,53374.0,100548.0,111808.0,312902.52381,138085.0,275078.0
64.0,1583944205,0,141.0,13.083,272.0,0.0,310.0,780.0,1411.0,1444.0,2697.0,2697.0,17216.0,25888.0,61656.0,53374.0,100548.0,111808.0,312902.52381,138085.0,275078.0
64.0,1583944206,0,141.0,13.083,273.0,0.0,310.0,780.0,1411.0,1444.0,2697.0,2697.0,17216.0,25888.0,61656.0,53374.0,100548.0,111808.0,312902.52381,138085.0,275078.0
64.0,1583944211,0,141.0,13.083,273.0,0.0,310.0,780.0,1411.0,1444.0,2697.0,2697.0,17216.0,25888.0,61656.0,53374.0,100548.0,111808.0,312902.52381,138085.0,275078.0
64.0,1583944212,0,141.0,13.083,273.0,0.0,310.0,780.0,1411.0,1444.0,2697.0,2697.0,17216.0,25888.0,61656.0,53374.0,100548.0,112771.0,312902.52381,138085.0,275078.0
64.0,1583944213,0,141.0,13.083,273.0,0.0,328.0,784.0,1411.0,1444.0,2697.0,2697.0,17020.0,25888.0,61656.0,53374.0,101140.0,112771.0,320103.52381,138595.0,276322.0
64.0,1583944215,0,141.0,13.083,273.0,0.0,328.0,784.0,1420.0,1444.0,2697.0,2697.0,17020.0,25888.0,61656.0,53374.0,101140.0,112771.0,320103.52381,138595.0,276322.0
53.0,1583944217,0,142.0,13.076,273.0,0.0,328.0,784.0,1420.0,1444.0,2697.0,2697.0,17020.0,25888.0,61656.0,53374.0,101140.0,112771.0,320103.52381,138595.0,276322.0
53.0,1583944218,0,142.0,13.076,273.0,0.0,328.0,784.0,1420.0,1444.0,2697.0,2697.0,17020.0,25888.0,61656.0,53374.0,101140.0,112771.0,320103.52381,138595.0,276322.0
53.0,1583944221,0,142.0,13.076,273.0,0.0,328.0,784.0,1420.0,1444.0,2697.0,2697.0,17020.0,25888.0,61656.0,53374.0,101140.0,112771.0,320103.52381,138595.0,276322.0
53.0,1583944222,0,142.0,13.076,273.0,0.0,335.0,784.0,1420.0,1444.0,2697.0,2697.0,17020.0,25888.0,61656.0,53374.0,101140.0,113727.0,327129.285714,138595.0,276322.0
53.0,1583944223,0,142.0,13.076,273.0,0.0,335.0,786.0,1420.0,1444.0,2697.0,2697.0,17612.0,25888.0,61656.0,53375.0,101336.0,113727.0,327129.285714,138595.0,276926.0
53.0,1583944228,0,142.0,13.076,273.0,0.0,335.0,786.0,1420.0,1444.0,2697.0,2697.0,17612.0,25888.0,61656.0,53375.0,101336.0,113727.0,327129.285714,138595.0,276926.0
